"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
4920,0.8685,0.867398333333334,0.824823333333334,0.902843333333333,"BSC","OS",500
4950,0.868333333333334,0.867215933333334,0.824588333333334,0.902595833333333,"BSC","OS",500
4980,0.868133333333334,0.8670322,0.824372500000001,0.902511666666666,"BSC","OS",500
5010,0.86795,0.866852933333334,0.824142500000001,0.902445,"BSC","OS",500
5040,0.867833333333334,0.866675333333334,0.824026666666668,0.902313333333333,"BSC","OS",500
5070,0.867666666666667,0.866501333333334,0.823826666666668,0.902159166666666,"BSC","OS",500
5100,0.867466666666667,0.866313533333334,0.823674166666668,0.9019975,"BSC","OS",500
5130,0.86725,0.866131933333334,0.823509166666668,0.901818333333333,"BSC","OS",500
5160,0.867033333333333,0.865951266666667,0.823360000000001,0.901618333333333,"BSC","OS",500
5190,0.866816666666667,0.8657742,0.823240833333335,0.901388333333333,"BSC","OS",500
5220,0.866616666666667,0.865594933333334,0.823035833333335,0.9012775,"BSC","OS",500
5250,0.866483333333333,0.865416066666667,0.822851666666668,0.901074166666666,"BSC","OS",500
5280,0.866233333333334,0.865241266666667,0.822685000000001,0.900910833333333,"BSC","OS",500
5310,0.86595,0.865059466666667,0.822451666666668,0.900791666666666,"BSC","OS",500
5340,0.865766666666667,0.864875866666667,0.822320000000001,0.90069,"BSC","OS",500
5370,0.865633333333334,0.864701066666667,0.822125000000001,0.900453333333333,"BSC","OS",500
5400,0.8655,0.864523466666667,0.821891666666668,0.900334166666666,"BSC","OS",500
5430,0.865333333333334,0.864344533333334,0.821612500000001,0.9001975,"BSC","OS",500
5460,0.8652,0.8641658,0.821445833333334,0.899959166666666,"BSC","OS",500
5490,0.865116666666667,0.863994066666667,0.821147500000001,0.899659166666666,"BSC","OS",500
5520,0.864916666666667,0.863819666666667,0.820900000000001,0.899419166666666,"BSC","OS",500
5550,0.864733333333334,0.863646666666667,0.820679166666668,0.899284166666666,"BSC","OS",500
5580,0.864666666666667,0.8634724,0.820344166666668,0.899068333333333,"BSC","OS",500
5610,0.864483333333333,0.863296666666667,0.820110833333334,0.898850833333333,"BSC","OS",500
5640,0.864333333333333,0.863118666666667,0.819840833333334,0.898571666666666,"BSC","OS",500
5670,0.8641,0.862936733333334,0.819602500000001,0.898371666666666,"BSC","OS",500
5700,0.863900000000001,0.862765066666667,0.819364166666668,0.898208333333333,"BSC","OS",500
5730,0.86375,0.8625886,0.819078333333334,0.89804,"BSC","OS",500
5760,0.863633333333334,0.862415866666667,0.818792500000001,0.897938333333333,"BSC","OS",500
5790,0.863483333333334,0.862235533333334,0.818560833333334,0.89784,"BSC","OS",500
5820,0.863333333333334,0.8620582,0.818259166666668,0.897519166666666,"BSC","OS",500
5850,0.863250000000001,0.8618794,0.818113333333334,0.897354166666666,"BSC","OS",500
5880,0.863100000000002,0.861699333333334,0.817787500000001,0.8972525,"BSC","OS",500
5910,0.862883333333333,0.8615286,0.817485833333334,0.897036666666666,"BSC","OS",500
5940,0.862716666666667,0.861353466666667,0.817336666666667,0.896855833333333,"BSC","OS",500
5970,0.862616666666667,0.861180533333334,0.817089166666667,0.896684166666667,"BSC","OS",500
6000,0.862366666666667,0.8610048,0.816925833333334,0.896450833333333,"BSC","OS",500
6030,0.862233333333334,0.860823333333334,0.816711666666667,0.896205,"BSC","OS",500
6060,0.862083333333334,0.860647,0.816464166666667,0.896055833333333,"BSC","OS",500
6090,0.86185,0.860462533333334,0.816294166666667,0.89587,"BSC","OS",500
6120,0.8617,0.8602864,0.816092500000001,0.8957175,"BSC","OS",500
6150,0.861483333333334,0.860113133333334,0.815906666666667,0.89557,"BSC","OS",500
6180,0.861283333333334,0.8599364,0.815671666666667,0.8954,"BSC","OS",500
6210,0.861183333333333,0.859759400000001,0.815373333333334,0.895335,"BSC","OS",500
6240,0.860983333333333,0.859575533333334,0.815257500000001,0.895176666666667,"BSC","OS",500
6270,0.860733333333334,0.859394666666667,0.815125833333334,0.895094166666667,"BSC","OS",500
6300,0.860600000000001,0.859213333333334,0.814973333333334,0.8949625,"BSC","OS",500
6330,0.860483333333334,0.859038533333334,0.814792500000001,0.894895833333333,"BSC","OS",500
6360,0.86035,0.858860733333334,0.814576666666667,0.894781666666667,"BSC","OS",500
6390,0.860216666666667,0.8586848,0.814427500000001,0.894665833333333,"BSC","OS",500
6420,0.860066666666667,0.858506466666667,0.814180000000001,0.894435833333333,"BSC","OS",500
6450,0.859883333333333,0.858329466666667,0.814064166666667,0.8943725,"BSC","OS",500
6480,0.859716666666667,0.858142800000001,0.813865833333334,0.894258333333333,"BSC","OS",500
6510,0.859516666666667,0.857957666666667,0.813697500000001,0.894114166666667,"BSC","OS",500
6540,0.8593,0.857771400000001,0.813516666666667,0.894080833333333,"BSC","OS",500
6570,0.85905,0.857591200000001,0.813264166666668,0.893998333333333,"BSC","OS",500
6600,0.858883333333333,0.857407733333334,0.813067500000001,0.8938175,"BSC","OS",500
6630,0.858683333333333,0.857212066666667,0.812932500000001,0.89367,"BSC","OS",500
6660,0.858433333333334,0.857028666666667,0.812804166666668,0.8935875,"BSC","OS",500
6690,0.858250000000001,0.856843533333334,0.812718333333334,0.893466666666667,"BSC","OS",500
