"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
6150,0.920016666666667,0.917973933333334,0.881500000000001,0.9454975,"BSC","OS",500
6180,0.919883333333334,0.9178614,0.881333333333334,0.945430833333333,"BSC","OS",500
6210,0.919733333333334,0.9177562,0.881128333333334,0.945360833333333,"BSC","OS",500
6240,0.919666666666667,0.917647866666667,0.881012500000001,0.945273333333333,"BSC","OS",500
6270,0.9195,0.9175398,0.880847500000001,0.945208333333333,"BSC","OS",500
6300,0.919333333333333,0.917433133333334,0.8807475,0.945141666666667,"BSC","OS",500
6330,0.919233333333334,0.917327666666667,0.880631666666666,0.945071666666667,"BSC","OS",500
6360,0.919183333333333,0.917218866666667,0.880531666666667,0.944933333333334,"BSC","OS",500
6390,0.9191,0.917110866666667,0.880398333333334,0.944850833333333,"BSC","OS",500
6420,0.919033333333334,0.9170018,0.8802825,0.944784166666667,"BSC","OS",500
6450,0.9189,0.916894133333334,0.880165,0.944668333333333,"BSC","OS",500
6480,0.918833333333333,0.916786933333334,0.880028333333333,0.944585833333333,"BSC","OS",500
6510,0.918733333333333,0.9166804,0.8798475,0.944535,"BSC","OS",500
6540,0.91865,0.916573266666667,0.879733333333333,0.944501666666666,"BSC","OS",500
6570,0.918483333333334,0.916468933333334,0.879649166666666,0.944385833333333,"BSC","OS",500
6600,0.918333333333334,0.916364733333334,0.8795475,0.944319166666666,"BSC","OS",500
6630,0.918233333333334,0.916254333333334,0.87943,0.944255833333333,"BSC","OS",500
6660,0.918133333333334,0.916148466666667,0.879328333333333,0.944206666666666,"BSC","OS",500
6690,0.917950000000001,0.916045666666667,0.8792125,0.944111666666666,"BSC","OS",500
6720,0.917816666666668,0.915935266666667,0.879049166666667,0.944048333333333,"BSC","OS",500
6750,0.917700000000001,0.915822266666667,0.8789,0.943983333333333,"BSC","OS",500
6780,0.917633333333334,0.915714333333334,0.8786775,0.943829166666667,"BSC","OS",500
6810,0.917533333333334,0.915609533333334,0.878495,0.943715,"BSC","OS",500
6840,0.917383333333334,0.915504933333334,0.878309166666667,0.943564166666667,"BSC","OS",500
6870,0.917266666666667,0.9153986,0.878174166666667,0.94338,"BSC","OS",500
6900,0.917233333333334,0.915289066666667,0.8780075,0.943245,"BSC","OS",500
6930,0.917150000000001,0.915182666666667,0.8778375,0.943127500000001,"BSC","OS",500
6960,0.917033333333334,0.9150762,0.87762,0.943025833333334,"BSC","OS",500
6990,0.916850000000001,0.914966333333334,0.877518333333333,0.942924166666667,"BSC","OS",500
7020,0.916733333333334,0.914860066666667,0.8774025,0.942836666666667,"BSC","OS",500
7050,0.916616666666667,0.914751466666667,0.877181666666667,0.942750833333334,"BSC","OS",500
7080,0.916533333333334,0.914642733333334,0.877064166666667,0.942636666666667,"BSC","OS",500
7110,0.916416666666668,0.914533533333334,0.876964166666667,0.942475000000001,"BSC","OS",500
7140,0.916250000000001,0.914424133333334,0.876881666666667,0.942341666666668,"BSC","OS",500
