"","0.1%-1%:(Intercept)","0.1%-1%:age_Dx","0.1%-1%:sexM","0.1%-1%:SES2","0.1%-1%:SES3","0.1%-1%:SES4","0.1%-1%:SES5","0.1%-1%:ruralY","0.1%-1%:distanceshort","0.1%-1%:dxyear2003","0.1%-1%:dxyear2004","0.1%-1%:dxyear2005","0.1%-1%:dxyear2006","0.1%-1%:dxyear2007","0.1%-1%:dxyear2008","0.1%-1%:dxyear2009","0.1%-1%:dxyear2010","0.1%-1%:dxyear2011","0.1%-1%:dxyear2012","0.1%-1%:lineageT","0.1%-1%:protocolDFCI","0.1%-1%:cytogenetics_catFavorable","0.1%-1%:cytogenetics_catNeutral","0.1%-1%:cytogenetics_catUnfavorable","0.1%-1%:wbc_cat>=50","0.1%-1%:leukemia_risk_groupstandard","0.1%-1%:cns_statusCNS2","0.1%-1%:cns_statusCNS3",">1%:(Intercept)",">1%:age_Dx",">1%:sexM",">1%:SES2",">1%:SES3",">1%:SES4",">1%:SES5",">1%:ruralY",">1%:distanceshort",">1%:dxyear2003",">1%:dxyear2004",">1%:dxyear2005",">1%:dxyear2006",">1%:dxyear2007",">1%:dxyear2008",">1%:dxyear2009",">1%:dxyear2010",">1%:dxyear2011",">1%:dxyear2012",">1%:lineageT",">1%:protocolDFCI",">1%:cytogenetics_catFavorable",">1%:cytogenetics_catNeutral",">1%:cytogenetics_catUnfavorable",">1%:wbc_cat>=50",">1%:leukemia_risk_groupstandard",">1%:cns_statusCNS2",">1%:cns_statusCNS3","Negative:(Intercept)","Negative:age_Dx","Negative:sexM","Negative:SES2","Negative:SES3","Negative:SES4","Negative:SES5","Negative:ruralY","Negative:distanceshort","Negative:dxyear2003","Negative:dxyear2004","Negative:dxyear2005","Negative:dxyear2006","Negative:dxyear2007","Negative:dxyear2008","Negative:dxyear2009","Negative:dxyear2010","Negative:dxyear2011","Negative:dxyear2012","Negative:lineageT","Negative:protocolDFCI","Negative:cytogenetics_catFavorable","Negative:cytogenetics_catNeutral","Negative:cytogenetics_catUnfavorable","Negative:wbc_cat>=50","Negative:leukemia_risk_groupstandard","Negative:cns_statusCNS2","Negative:cns_statusCNS3","Not measured:(Intercept)","Not measured:age_Dx","Not measured:sexM","Not measured:SES2","Not measured:SES3","Not measured:SES4","Not measured:SES5","Not measured:ruralY","Not measured:distanceshort","Not measured:dxyear2003","Not measured:dxyear2004","Not measured:dxyear2005","Not measured:dxyear2006","Not measured:dxyear2007","Not measured:dxyear2008","Not measured:dxyear2009","Not measured:dxyear2010","Not measured:dxyear2011","Not measured:dxyear2012","Not measured:lineageT","Not measured:protocolDFCI","Not measured:cytogenetics_catFavorable","Not measured:cytogenetics_catNeutral","Not measured:cytogenetics_catUnfavorable","Not measured:wbc_cat>=50","Not measured:leukemia_risk_groupstandard","Not measured:cns_statusCNS2","Not measured:cns_statusCNS3"
"Negative:cns_statusCNS3",0.0250725732980092,-0.00206443807470771,-0.000922531736821482,-0.0364099487662913,-0.0415859763411023,0.0207477572166604,0.0096930546725462,0.0182913059265104,-0.0136079956714616,-0.0000000277841241387076,0.0000000308363437899155,0.0267081397358741,0.00453246735401258,-0.00640482750674268,-0.00000000445470629063743,-0.00364253139059303,0.0027876633010933,0.0123804865201822,-0.011288823309076,-0.0298735863495167,-0.00000000183189552547719,-0.00248117438739396,-0.0263156079437502,-0.0420757944825561,-0.0468298888472554,-0.0161886958027358,-0.000000000760261655658841,-0.00000000257564276988319,0.0362067642498933,-0.00254927079118275,-0.00415959373437672,-0.0313895402748,-0.0387718674200498,0.0234434844434043,0.0101594811643628,0.0181168773911961,-0.0117480797807717,-0.0000000000587035069385944,0.00000000000688687268178061,0.0216941561450933,-0.00234604380064261,-0.0083061417663918,0.0251487567662383,0.000000000000000102772210445177,0.00123149454740196,0.0149429198819842,-0.0161583774720251,-0.0274515454155283,0.025443576342817,-0.00657420027640926,-0.0302910740424489,-0.053301335118095,-0.0453625355693292,-0.0189779981038902,0.0483813640643719,0.449434375167138,0.0225979184266806,-0.00225277814586402,-0.00151138105626041,-0.0385650499298577,-0.0425022794112427,0.0218941701687223,0.00954128938784934,0.0183776953371991,-0.0165713880279721,0.0000000000000000206564961524829,-0.101082444370887,0.0356082522319847,0.0111756721091308,0.00296521914792417,0.0386033408509296,0.00341532160253395,0.0132774379053304,0.0220205602410192,-0.00338544129097821,-0.0350350393497743,0.028650959335827,-0.00427847840232165,-0.0300036045363838,-0.0532595203334728,-0.0519236483864296,-0.0179599092708105,0.0565681096153075,0.526242246807642,-0.00443157196384468,-0.00252200578638499,-0.000911986540980301,-0.0329267114592997,-0.0356249457052755,0.0208780405666119,0.0103619767947787,0.0162060220201587,-0.0148082937756917,-0.0000000207203418538737,-0.096230850997141,0.0286616652855261,0.00847459552731342,-0.0028156518717276,0.0331891296435614,0.0028539785830764,0.00844874805224159,0.0197875824261357,-0.00680074779771022,-0.0260146675643107,0.0251317338764485,0.0289981418204971,0.00486421541251477,-0.0118057329954164,-0.0507767784820101,-0.0199446025077908,0.0493990921401875,0.43719000431113
"Not measured:(Intercept)",1.42924563028353,-0.0410491935497298,-0.0562420136696135,-0.0126069828754425,-0.012867019716321,-0.0474251863504276,-0.0468515455988788,-0.0833363169474037,-0.486324737909358,-0.00000616221460696862,-0.000000231450874974507,0.245068502084166,0.198136405178081,0.267969093238504,-0.0000000851748069547792,0.140915351159493,0.188098617510519,0.164033575930191,0.225030564282959,0.113163231690702,0.000000000346024821334425,-0.46510624916434,-0.45111922040597,-0.459021005390675,-0.502800446120731,-0.48323549462658,-0.00000000170667238079078,-0.0000000010976763218432,1.38484392538221,-0.0402283602258096,-0.0464240287146647,-0.0065512866527672,-0.000888154077442124,-0.0536242976199965,-0.0372765213985282,-0.0720516470016543,-0.477609380211699,0.000000000859901228733626,-0.0000000000258633416412664,0.232869405314359,0.20276715526316,0.256339888832576,0.140728459750583,-0.000000000000028561867051179,0.178843663664183,0.164365492169162,0.20892985954884,0.102510641614709,-0.0284028491292158,-0.439936924483114,-0.424288153598211,-0.399061824256683,-0.496341471801327,-0.483587991862813,-0.011023752195124,0.009145590393346,1.42236526031748,-0.0401522742906958,-0.051325287574523,-0.0194719300762901,-0.0209225682111671,-0.0543321188318336,-0.0513914534492522,-0.0858428179728869,-0.4810464859684,0.000000000000112439478512319,0.148817142366512,0.205072816970182,0.167412159544751,0.227345049816127,0.11678104697274,0.0994118000270473,0.151497638836756,0.131749012002117,0.174278593744205,0.108339883228785,-0.0293168347509959,-0.431420373774731,-0.418807864524385,-0.418278888622793,-0.493570286319482,-0.476206575364572,0.00067156687460012,-0.00443157196384877,2.4644050670314,-0.0652784020188344,-0.0815598513083653,-0.0607785488844992,-0.0797344073879889,-0.0920737467231079,-0.106594326975048,-0.124122052006902,-0.517804079481182,0.00000516940752042861,0.251362032467385,0.326037339831871,0.29881224988303,0.365309875768798,0.227538436475963,0.178094432610696,0.272033092104841,0.234253849115055,0.310958704657491,0.178479545104451,-0.0381136581259056,-1.11747958840025,-1.10491462646516,-1.09087135776337,-0.779652491034276,-0.767411389911089,-0.00256400109150638,-0.074451999392212
"Not measured:age_Dx",-0.0399085358133745,0.00306663431096312,-0.000890314947242924,-0.00218566904316153,-0.000829212635433837,-0.000796802085448692,-0.000678844887784418,-0.0015289358629403,0.000298720439502411,0.000000207446229525091,0.00000000759723801961049,-0.00727508142252084,-0.00646542546214539,-0.00753514015788621,0.00000000218550290659601,-0.00384681113740191,-0.00448782019807563,-0.00410870198626774,-0.00618977268704129,-0.00642379148326885,-0.000000000207763488163287,0.00743514787407149,0.00638055176672877,0.00484982923110234,0.0244223215995788,0.0273096139497924,0.0000000000285906252985493,0.0000000000397847308487847,-0.0390141299801729,0.00301375947180098,-0.000823465418292828,-0.00343282935932874,-0.00144980490253755,-0.000847913374433068,-0.00103725962347651,-0.00127476639536364,-0.000361297450317681,-0.000000000000721621209870957,0.00000000000089070915849757,-0.00706558346743581,-0.00712249374545153,-0.00743369513092072,-0.0027677415121359,0.000000000000000872990529014531,-0.00438872992759807,-0.00431072210266469,-0.0059251640940623,-0.00606076609326832,0.0019062380217878,0.00831889027925656,0.0073074838511372,0.00419302840390309,0.0235551229359354,0.0268100961395534,0.00175106962890484,-0.00312402116788083,-0.0401172388873894,0.00302549534704017,-0.00105550261754426,-0.00223208231665331,-0.000963229530055692,-0.000785229283402174,-0.000556447816031412,-0.00154518317638209,0.00038306961657606,-0.00000000000000239245934660186,-0.00593122284764512,-0.00615627496059454,-0.00530080645146602,-0.00626818732129169,-0.00261220928491448,-0.00268019784125706,-0.00336498962472956,-0.00296982624456037,-0.0048335243101327,-0.00647440754750121,0.00187289118144124,0.00704761657624227,0.00600261944538154,0.00420057972044514,0.0243272461176171,0.0270053928886539,0.000917581534479961,-0.00252200578638496,-0.0652784020188358,0.0047372304407874,-0.000964386325588772,-0.00219390916069733,-0.00049456561676875,-0.000880841948158221,0.000289151225792589,-0.000934006545060286,0.000711907281725783,-0.000000185327799698892,-0.00836104047876791,-0.00916765896885053,-0.00822208893950959,-0.00953389577059413,-0.00560487423778024,-0.00503474886465005,-0.00610481032240359,-0.00442768588009567,-0.00882141587666625,-0.0100706828083844,0.0025394634216946,0.0114046609306434,0.0098309996294477,0.00770721423439717,0.0384771386635885,0.0432065302411481,0.00171558128205649,-0.00112634113834997
"Not measured:sexM",-0.0503305092678112,-0.00102220781444754,0.108687147675792,0.00393077227729166,0.00272556032690487,0.00699760606114167,0.0117373780335733,0.0150943279092448,-0.00729445963374773,0.000000266932121566407,0.00000000834972390592493,-0.00304626930560796,-0.00953377510383408,-0.0125047601365276,0.00000000220751283465004,-0.00155514157441262,-0.00211258821339639,-0.00980306939493146,-0.0117751830376057,-0.0227392697231648,-0.000000000410299039728546,0.00336239627496747,0.00743494651988705,0.0130953479506972,0.00348191437218892,-0.00328592274992433,0.0000000000463756778764959,0.0000000000163082209645232,-0.0467144354034111,-0.00100483653481936,0.107141732283804,0.00804261582942281,0.00292969706652231,0.00835957526861309,0.011412545951953,0.0144686411773879,-0.00628721471891473,0.0000000000292238687546591,0.00000000000093049595926566,-0.00306447681410736,-0.00645219969278218,-0.0100443409755265,-0.00660937272236053,0.000000000000000560401504843261,-0.00202517308779409,-0.0101859031949861,-0.00833296894596754,-0.0231033586056905,0.00918677693236951,-0.00176911157146331,0.00256307936417036,0.00706359795000583,0.00239253593816835,-0.00419849813602038,-0.00554879549555109,-0.0036340176794041,-0.0483512665538103,-0.00107873810113579,0.106323817860733,0.00392903422127145,0.00202736685220103,0.00686202693217381,0.0111818051184476,0.0139405947738417,-0.00640584040218205,-0.00000000000000162353451963243,-0.0133905464970426,-0.00116649069371326,-0.00598027360211106,-0.00988200072573372,-0.00288117058060029,0.00124814807333225,0.000341846324854342,-0.00711832808115689,-0.00952245077105891,-0.0217664646102731,0.0071903832144815,0.000901088375151123,0.00501034026409045,0.0089973562110098,0.00253313445130033,-0.00389120983176439,-0.00512585234336031,-0.000911986540981092,-0.0815598513083975,-0.000964386325587691,0.161572333901118,0.00722961457797916,0.00549601182217111,0.0125963999856432,0.0176367739337846,0.0202833311479037,-0.0093012285164333,-0.000000244746254505267,-0.0126219491276278,-0.00108697783600828,-0.0126678989150553,-0.0190106496728124,-0.0046834028807653,-0.000525195918526485,-0.00123969768329001,-0.0144942614061341,-0.0152295756122765,-0.0288642628563254,0.0115668253771992,-0.000729554651587382,0.0077496709446135,0.00400281946973372,0.000697771803706728,-0.00575782836024293,-0.00541615828592884,-0.00390874508569953
"Not measured:SES2",-0.0288191067756293,-0.00211491633755442,0.00465855463055936,0.298633761344003,0.118872573495417,0.113412300719497,0.112389435983168,0.00889746664027151,-0.00436256405502454,0.0000000461884079663775,-0.0000000260330923144318,-0.0191767666814032,-0.00466042802005615,0.0145522980560449,0.000000000711045258281617,-0.0102896577653253,0.0023767592165855,-0.006045965378939,-0.00557536705812323,0.0206116457692472,-0.00000000148590411013315,-0.0534278425232006,-0.0577439138953109,-0.0280882429459619,-0.0318666829689455,-0.0295851303757811,-0.000000000486715695296191,0.000000000318067508918669,-0.0300813189632406,-0.00255699638212743,0.00713367658146612,0.285350513643837,0.114681195316447,0.110417462581933,0.108450954531722,0.0118589162608225,-0.00309335076508912,-0.0000000000345379275865756,-0.00000000000433261419794723,-0.0185846550775693,-0.00851047419087095,0.0130223089284041,-0.00387534529767882,0.00000000000000103217318589012,0.000980626797785966,-0.00642889297793849,-0.00668488710648208,0.0188356774375506,0.0114403548309138,-0.0425897977602402,-0.0463214920039684,-0.0152674717305643,-0.0340513447665753,-0.0326183178780339,0.0142462341514115,-0.0293872297737716,-0.0240158276910297,-0.00215268067667803,0.00436343994682633,0.295195023292856,0.11637361345829,0.111264283737939,0.110617426759797,0.00668287667842561,-0.00274873242211291,0.00000000000000188376202460157,0.0453681064019533,-0.0251262706075524,-0.00822633863384158,0.00905348056505142,-0.00761529043618356,-0.0141516737327484,-0.00347927266147169,-0.0101121374389864,-0.00972643114853891,0.01966602222868,0.0123964993455147,-0.0519251619321964,-0.0556196387058413,-0.0275012946324974,-0.0304753938722814,-0.0291195899143055,0.0132602939903598,-0.0329267114592987,-0.0607785488845106,-0.00219390916069717,0.00722961457798077,0.42230856141535,0.181184787190228,0.178995883516411,0.176097902564256,0.018654926786519,-0.00577346994896,-0.0000000794304593706174,0.054308364332543,-0.0300434252548699,-0.0193209848272763,0.0145353276460869,-0.0106223740910951,-0.0245513942111021,-0.00639485099288216,-0.0152915890265769,-0.0233975386752306,0.0294605266695008,0.0210959227804587,-0.083128529789866,-0.0860719676745041,-0.0450181076718191,-0.0326155779483278,-0.0304787365379675,0.0162297860279324,-0.0401143748560333
"Not measured:SES3",-0.0257692032181877,-0.000898681102018769,0.00357413307795711,0.119283906880018,0.277149146758001,0.115998254884889,0.116130048168214,0.00924457067984178,-0.0172233512749926,-0.000000136412734755708,-0.0000000276503083409416,-0.00590210503070563,0.00690417826167861,0.0095472125038004,0.000000000898983947286139,-0.0103289839252472,-0.01057392855625,-0.0119044253946977,-0.00351098789871559,0.0156763851933554,0.000000000102715933264004,-0.057694750241723,-0.0587938302456787,-0.0504501968747361,-0.017696267739561,-0.0133205481026923,-0.000000000593531834811899,0.000000000300193020901384,-0.0253901398312495,-0.00117125587777504,0.00288756149947144,0.115658236206714,0.271492113317877,0.113484083071563,0.112857578156501,0.011213124653371,-0.0143715500445506,-0.000000000151298723951801,-0.00000000000433090753996789,-0.00682352823375198,0.00495661853970453,0.011032546117738,-0.0147592247523464,0.00000000000000122733254188459,-0.00874592093853911,-0.0110376281559672,-0.0000130022523816354,0.013588336577733,-0.0187680921538147,-0.0518853573278025,-0.0537505909540916,-0.0532233505268823,-0.0190912224593474,-0.0142508434962382,0.0227197254140543,-0.0373378969934765,-0.022487091345041,-0.000967460964162401,0.00257038256741691,0.116642846277365,0.270735434181352,0.113982089524203,0.113872381221349,0.00734400840034498,-0.0139496526260801,0.000000000000000640431535136738,0.054808092151874,-0.0146446192759342,0.0026296582875623,0.00394700297166562,-0.0171079430077565,-0.0127376391931789,-0.0156415429647353,-0.0169927805071144,-0.00674731980799839,0.0136618980844187,-0.0166792953820978,-0.0530153728977701,-0.0542140771500945,-0.0530491770914809,-0.0166491517167269,-0.0135458715577377,0.022289625017138,-0.0356249457052764,-0.0797344073880464,-0.000494565616767183,0.00549601182217215,0.18118478719023,0.396602897959282,0.180553875266973,0.179274730992674,0.00721621158786756,-0.0192552911085792,0.0000000940689083318603,0.0576446858633341,-0.0250426584605441,0.000319021530639059,-0.00334127617638701,-0.0214093387046573,-0.0201612534814376,-0.0211058874362359,-0.0215553675485622,-0.0250824232009114,0.00864156040557339,-0.0225276006232133,-0.066099238135296,-0.0637287327562403,-0.0594502088240389,-0.00554479397545141,-0.000568449945934106,0.0208421400058529,-0.0201403551075566
"Not measured:SES4",-0.056909663632479,-0.000629372696586956,0.00687295246976789,0.113501711916412,0.116121644503445,0.216358868487507,0.115249226353092,0.0258543705627339,-0.00936362049328653,0.00000022205926336029,-0.0000000144442630964604,-0.00751258451740199,-0.000627746446478279,0.00532704283499052,0.00000000191090512216697,-0.013215441932869,-0.0199597869958092,-0.0107876695650526,-0.0101336865354527,0.0202149303665962,-0.0000000011796622871369,-0.0432036748960058,-0.046762965346116,-0.0438312979357895,-0.0132232920892769,-0.00330370611145203,-0.000000000517699052628661,-0.000000000130665810253905,-0.0575727929810714,-0.000819879515561821,0.00812850965960518,0.111365691189186,0.11381737349334,0.215756348909616,0.113135886112695,0.0329263837374482,-0.0110500964658665,-0.00000000000230755203897688,-0.00000000000242961586080437,-0.00778197508213912,-0.0027357805238324,0.00537693763063243,-0.00597037821299636,0.00000000000000160190287880295,-0.0205832444991163,-0.0146566751883018,-0.0112216771006248,0.0150851511281129,0.00377797143263657,-0.0386551097771151,-0.0392769684889882,-0.0368326809257949,-0.0141102437396282,-0.00812380475595879,0.0173079473942921,0.0229102212727409,-0.0570134425710021,-0.000729581888765557,0.00668952545237945,0.111310236366314,0.113654231155206,0.212496840659646,0.113239718919302,0.024346189158949,-0.0091194372556724,0.0000000000000012871219072821,0.0300719054688556,-0.0112511547031096,-0.00357151771841897,0.00261207013644243,-0.0106629091448808,-0.0152018285174797,-0.0227670691373382,-0.0135125660591046,-0.0127303728967479,0.0179220940677245,-0.00089480205524722,-0.0373560199195569,-0.0401034699100608,-0.036927548361642,-0.0115402868358968,-0.0037686199807404,0.0138250670362207,0.0208780405666125,-0.0920737467231214,-0.000880841948158065,0.0125963999856432,0.178995883516411,0.180553875266971,0.347863802748273,0.181049739289177,0.0374334109492879,-0.0131927097756521,-0.000000251538986921892,0.0376619013507611,-0.0101580694231536,-0.0135177075925117,0.0103792672738541,-0.016851953343119,-0.0239217458909023,-0.0306288198451603,-0.0147690241977597,-0.0302673414686521,0.0201809691926398,0.00422261738311444,-0.0715191615681073,-0.0758423638403617,-0.0730516871082045,-0.00758743336237509,-0.0010734353921911,0.00920830706312053,0.0349516382030341
"Not measured:SES5",-0.054026300687257,-0.000590971329769959,0.0116927256788098,0.112267940969118,0.115526482079685,0.115156755770407,0.249958188593958,0.000611789754737907,-0.0125650723236327,0.000000297060655075872,-0.0000000129661450829991,0.00169386344744553,0.00167247128380397,0.00121776996583785,0.00000000280065826422963,-0.0030075726199069,-0.0228485880161722,-0.0267250160002237,-0.00602951564422794,0.0160758804302715,-0.00000000123596703271179,-0.0421817247040628,-0.0417057679308749,-0.0319088539994929,-0.0168132360769303,-0.00927747049146136,-0.000000000468853015452773,-0.0000000000676084023150349,-0.0524693110224066,-0.000701846534473277,0.012070070774168,0.108014518973326,0.111110720531599,0.112123554951877,0.245382496731055,0.00270139382901781,-0.0148316674712163,-0.0000000000105808738363669,-0.0000000000022872209545827,0.0125732033375737,0.00116813956579138,0.00754744671945481,-0.0216985230082714,0.00000000000000130833670720553,-0.0194029345596818,-0.029181667343512,-0.00347497572088176,0.0150962716133213,0.00622632950644517,-0.0394653823140462,-0.0405497309407752,-0.0340829340581626,-0.0166471011510065,-0.0116016617287153,0.0114621255435001,0.0139930456497693,-0.0539510514470562,-0.000549275318458548,0.0112825926522702,0.110420710465794,0.113140036562652,0.113204590272641,0.244998352242016,-0.000610530451715598,-0.0113854948013819,-0.00000000000000019407807346832,0.018440881691991,0.000763601876713547,0.00224940455472787,0.00171178703799153,-0.0221089376310037,-0.0024222018718064,-0.0223292606798607,-0.0251081806100123,-0.00514814581633139,0.0158688850040101,0.00366186961728572,-0.0413875056428178,-0.0414940584759686,-0.033052420741961,-0.0154179901591401,-0.0091120318880146,0.00811576673688984,0.010361976794779,-0.106594326975064,0.000289151225792912,0.0176367739337842,0.176097902564255,0.179274730992671,0.181049739289177,0.381607400233596,0.00437469919177536,-0.017364122482587,-0.000000316014715621844,0.0290458343829647,-0.000512512544281339,-0.0107375112304643,-0.00237639849481442,-0.0300113023912872,-0.00862169978040042,-0.0374414159100533,-0.0313083161613205,-0.014630686289008,0.0163792411023181,0.00538331008509188,-0.0666270472623079,-0.0654806297411253,-0.0534950755128101,-0.0122200925645571,0.00256030481110521,0.0132532448840271,0.0264980732995534
"Not measured:ruralY",-0.0866755816690353,-0.00163311127469474,0.0132847813995346,0.0125761377726631,0.012233309680928,0.0302956372346418,0.00644393299781267,0.605234450088831,0.0738312009966995,0.000000745714338118328,0.0000000126136994082739,0.00531935516143826,-0.0356146784748429,0.00809433106436333,0.00000000635231918179189,-0.00935209723903894,0.0022710368035599,-0.0412126075606232,-0.0161816861310961,0.0192788454395655,-0.000000000824940422227748,0.0074610564213753,0.00987052181535487,-0.0156720622618838,-0.00835567576724024,-0.0250901367278207,-0.000000000581438664619171,-0.000000000304048422465482,-0.0827009620714996,-0.0015028708657008,0.0143238566998187,0.0185604583862433,0.0166863864572308,0.037658445862588,0.00539641220363572,0.593105124439322,0.0715773542199243,0.0000000000873765665231043,0.00000000000159396688911788,0.00878934581178531,-0.0365272392375752,0.0124136093833431,-0.0140932926343459,0.00000000000000110560772907096,0.00373466713801934,-0.0477099464349525,-0.00930810618677097,0.0180242345723635,-0.00446784516138961,0.00300394950191352,0.00495424164870998,-0.0165928703855387,-0.0112263994570601,-0.0312634555657282,0.0282716201718504,0.015661345553234,-0.0885126416286958,-0.00152450488547099,0.0128417610986151,0.00840134075283209,0.00872712389541706,0.0269214155065914,0.00205768666388482,0.600636977528589,0.0757772837067706,0.00000000000000048677020838831,-0.00924471509912404,0.00579508917138654,-0.0327601940024732,0.0115399334770959,-0.0182743737869021,-0.00424246845905183,0.00498069184892437,-0.0356275056623052,-0.0106790991159586,0.0170387732923821,-0.00651058405958878,0.00622616076494584,0.00717434028996191,-0.0176066771445692,-0.00311721270845945,-0.0223735715702657,0.0280106312523575,0.0162060220201585,-0.124122052006858,-0.000934006545061519,0.0202833311479021,0.0186549267865219,0.00721621158786621,0.037433410949288,0.00437469919177519,0.717546135531152,0.0965130521605799,-0.000000727858504145865,-0.00365327826535263,0.0164691308439108,-0.061335894739554,0.0171837445175851,-0.0274930942141682,-0.0102683810968508,0.00815280262778795,-0.0440879542459313,-0.0190884087641289,0.0334959062329324,0.0062584902535902,-0.00845353095544028,-0.00644829745691905,-0.0391444232271984,0.0048019352699292,-0.0200060229438692,0.0286590835239261,0.0237593845974362
"Not measured:distanceshort",-0.471385239678355,0.000565576694476553,-0.00755853621656634,-0.000924696581978478,-0.0114804362301973,-0.00678080607884685,-0.0109889773577806,0.0749656135390323,0.565111658798989,0.00000223056181676738,0.0000000722107841247489,-0.0811973005847582,-0.0725786854601818,-0.083610846980092,0.0000000258805669466613,-0.0331222386816538,-0.0661216509957374,-0.0705345376614081,-0.064222308071732,0.00344738702168582,-0.000000000992652257759058,-0.0023927358960803,-0.00583095915656293,0.0214521887318655,0.0116990321337055,0.0134074948703307,0.000000000510353940778569,0.000000000293802059114108,-0.482506496580497,0.000390558037053679,-0.00662631912364442,-0.00433852777754054,-0.0104786286233056,-0.00667234567190158,-0.0096599007126004,0.0737851183996569,0.565968890311372,0.000000000585317652030604,0.00000000000866655119908504,-0.0748179433230898,-0.0686195720686225,-0.0755018300074427,-0.0835691207043161,0.00000000000000459787051766107,-0.057796871216091,-0.0650816750244387,-0.0571194848304532,0.00441546440632732,-0.00955794336952201,0.00324865334290461,0.0000628971281785018,0.0270216438303588,0.0111143803319391,0.0106217087193816,-0.024657928400987,-0.0169195411728091,-0.487535672643509,0.000480873136097217,-0.00631641938568339,-0.00206075677314992,-0.0121258319256178,-0.00832897510515766,-0.0110209581684539,0.0752675395714634,0.563924254304717,-0.0000000000000117788504265571,-0.0645010982077632,-0.0613901019382745,-0.0567451577572035,-0.0643955429855308,-0.0728396160798315,-0.0189614096131299,-0.0483028425481026,-0.0529099554315194,-0.0474899480780971,0.00313276838350748,-0.00862710249851936,-0.00171218331757168,-0.00446965122670098,0.0257492550688145,0.0113348032547021,0.0116201454580394,-0.0257744588740357,-0.0148082937756896,-0.517804079481023,0.000711907281720749,-0.0093012285164518,-0.00577346994895058,-0.0192552911085949,-0.0131927097756552,-0.0173641224825921,0.0965130521605839,0.628743470006949,-0.0000020366715913893,-0.0818105746434527,-0.0707697062036267,-0.0611122493650576,-0.0724061827239486,-0.0839057966872566,-0.00702522287096279,-0.0479160965157177,-0.0472970443418937,-0.0455591942635296,-0.00195798184480317,-0.0240597960026119,-0.000835242351144017,-0.00767551668303459,0.0218712888006599,0.0211676420079512,0.0145432541030177,-0.0361786772968602,-0.030176115748097
"Not measured:dxyear2003",0.0000253095496093396,-0.000000787510874560979,-0.000000789554587383266,-0.00000145780168282529,-0.000000767841183350696,-0.00000134818682344783,-0.00000251383819956959,-0.00000193135609985568,-0.00000312256872862843,-0.000000000206059039745054,-0.00000000000347619248943302,0.00000401318285653513,0.00000367655592724476,0.00000454592340190581,-0.00000000000101241734462349,0.00000293224387083879,0.00000373471813329015,0.00000319925275290061,0.00000320788322333035,0.00000266287540410704,-0.0000000000000436247639569418,-0.0000136469623790301,-0.0000137284515902565,-0.0000124453208678395,-0.00000839922382693695,-0.00000816679580111556,-0.0000000000000152835325588781,-0.0000000000000120394253489424,0.00000829162710342022,-0.00000023301587872358,-0.000000293444325668978,-0.000000293702782046404,-0.000000101211664654036,-0.000000421373874703159,-0.000000502436558805646,-0.000000732201053958494,-0.0000021626681090705,-0.0000000000000289927257372412,-0.000000000000000234121862946735,0.00000128612533811483,0.00000130960426648918,0.00000149637355478891,0.000000948610666685449,-0.000000000000000000225276701752316,0.000000893137193612901,0.00000102794193513293,0.00000132983417785272,0.00000114748869999557,0.0000000532382570835077,-0.00000340161784841977,-0.00000345787206130955,-0.00000303557385599598,-0.00000323979957936245,-0.0000028451729643812,0.000000221040233281313,0.000000234791169036943,0.00000826255872686063,-0.000000232449078956179,-0.000000266993050779066,-0.000000223718863691065,-0.000000101263595211511,-0.00000032876454512981,-0.00000044017438295631,-0.000000779085442276193,-0.00000207831721999429,0.000000000000000000131395927982121,0.00000302983480983511,0.000000832987552799538,0.000000761015899742213,0.00000100515953594186,0.000000509296150891103,0.000000379968114221323,0.000000502807897463534,0.000000487202917857649,0.000000754285848051348,0.00000115408773963852,-0.0000000388380738137386,-0.00000307191248424253,-0.00000310331707631793,-0.00000282175832270358,-0.00000305932543870941,-0.00000273125248929502,0.0000000780826162627489,-0.0000000207203417930526,0.00000516940752051811,-0.000000185327799697791,-0.000000244746254522104,-0.0000000794304594357567,0.0000000940689082568422,-0.000000251538986966003,-0.000000316014715674066,-0.000000727858504343945,-0.00000203667159131975,0.000000000200045096607215,0.00000246157740565064,0.000000463144619361162,0.000000419817241978425,0.000000622029233905288,0.000000200832776936753,0.000000127699934700595,0.000000144623239697611,0.000000245765609272564,0.000000483718076282739,0.000000924069895602757,-0.000000131166350765702,-0.000000465309688596941,-0.000000471301707304177,-0.000000216551054413316,-0.00000248233136634372,-0.0000021846142106368,-0.0000000099767232264873,-0.000000230825510801214
