"","2003:(Intercept)","2003:age_Dx","2003:sexM","2003:SES2","2003:SES3","2003:SES4","2003:SES5","2003:ruralY","2003:distanceshort","2004:(Intercept)","2004:age_Dx","2004:sexM","2004:SES2","2004:SES3","2004:SES4","2004:SES5","2004:ruralY","2004:distanceshort","2005:(Intercept)","2005:age_Dx","2005:sexM","2005:SES2","2005:SES3","2005:SES4","2005:SES5","2005:ruralY","2005:distanceshort","2006:(Intercept)","2006:age_Dx","2006:sexM","2006:SES2","2006:SES3","2006:SES4","2006:SES5","2006:ruralY","2006:distanceshort","2007:(Intercept)","2007:age_Dx","2007:sexM","2007:SES2","2007:SES3","2007:SES4","2007:SES5","2007:ruralY","2007:distanceshort","2008:(Intercept)","2008:age_Dx","2008:sexM","2008:SES2","2008:SES3","2008:SES4","2008:SES5","2008:ruralY","2008:distanceshort","2009:(Intercept)","2009:age_Dx","2009:sexM","2009:SES2","2009:SES3","2009:SES4","2009:SES5","2009:ruralY","2009:distanceshort","2010:(Intercept)","2010:age_Dx","2010:sexM","2010:SES2","2010:SES3","2010:SES4","2010:SES5","2010:ruralY","2010:distanceshort","2011:(Intercept)","2011:age_Dx","2011:sexM","2011:SES2","2011:SES3","2011:SES4","2011:SES5","2011:ruralY","2011:distanceshort","2012:(Intercept)","2012:age_Dx","2012:sexM","2012:SES2","2012:SES3","2012:SES4","2012:SES5","2012:ruralY","2012:distanceshort"
"2007:SES5",-0.213962762580934,-0.000983129453867743,0.0306803792536989,0.202790467439054,0.204639901297847,0.206622854748254,0.405779125107328,0.0220340174653007,-0.00311872484051744,-0.214948214904478,-0.000980478966405928,0.0306142699687101,0.203631250833581,0.205477468276565,0.207488072293217,0.407174447484718,0.0227995630307129,-0.00303399910622065,-0.215047161910114,-0.000976422076525436,0.0305432235985732,0.203698021941669,0.205521706483659,0.207517416441234,0.407238901604812,0.0229315142718292,-0.0029545082722494,-0.214721501233796,-0.000968839205244666,0.0304039793058984,0.203369262807709,0.20522758544119,0.207251550652334,0.406733444796159,0.0229975416111427,-0.00300383428110616,-0.270397740405599,-0.00128046433554049,0.0394281532875832,0.255061915256437,0.257445250027168,0.259751646490165,0.536615260876384,0.0279275387041362,-0.00295959021677791,-0.214685548757373,-0.000978683549209092,0.0305753394434522,0.203396113395847,0.20525059574288,0.207256890606581,0.406775190768622,0.0226413612614251,-0.00305580744695801,-0.21489734658456,-0.000985106631233031,0.0307001055239744,0.20359932567058,0.205470224572821,0.207474174426441,0.407141173352012,0.0223697398888737,-0.00304011163915166,-0.215088897857356,-0.000993763055541444,0.0308582508934041,0.20380515085897,0.205672709946854,0.207661495675365,0.407447562097277,0.0222073464501456,-0.00306479931659166,-0.214912668371765,-0.00098304056738756,0.0306592683617733,0.20361518757825,0.205469861439973,0.207467056945395,0.407131121833884,0.0225325137921271,-0.00303083353977811,-0.21502477071653,-0.000979497002247589,0.0305987090929323,0.203674026794438,0.205517501670006,0.207524078508406,0.407232556688069,0.0228127297117144,-0.00297481676980997
"2007:ruralY",-0.172398541982581,-0.000474230626751013,0.0120583513893098,0.0117739323300795,0.00722279779291361,0.0227075630417396,0.0225200022345532,0.441333522795379,0.12722000846742,-0.173266979733054,-0.00046681592351437,0.0116836478178968,0.0122140131118164,0.00701986269365631,0.0225364266441342,0.0229536766527387,0.442949144990044,0.128127591086399,-0.173256890722468,-0.000472380577062939,0.0116886785264256,0.012265777363682,0.00696560834582616,0.0225245757643714,0.0230340178881939,0.442851448232209,0.128156735835267,-0.172915404946041,-0.000498037254119461,0.0120609561259366,0.011961150084967,0.00719776691332433,0.0228306675839838,0.022585308575789,0.442702686780867,0.127692304152644,-0.219360005193515,-0.000670895193590786,0.0147635517933907,0.0152233141828656,0.00763523471329246,0.0283795916310681,0.0279275387039462,0.672956506536015,0.165086774939864,-0.172986417520122,-0.000487058555215642,0.011925325300444,0.0120268532242285,0.00713704197041129,0.0227302418103332,0.0226997048524881,0.442653215484888,0.127814307508632,-0.173266102102576,-0.000482759102487414,0.0118191013430515,0.0121532199523195,0.00711161025788386,0.0226493450494625,0.0228248294932895,0.443085857082192,0.128131798117589,-0.1732957402866,-0.000481132247391388,0.0117284518100526,0.0122245411195814,0.00700508741648759,0.0226144868985036,0.022927205118407,0.443053989771152,0.128225419817041,-0.173051406292999,-0.000484546643255058,0.011836208753477,0.0121312708264307,0.00706112446108154,0.0226537358835999,0.0228224686191884,0.442523160200542,0.127947352719208,-0.173395802647624,-0.000477910678385493,0.0117707672566199,0.0122269982695446,0.00702878654240893,0.0226074701228822,0.0229703437736445,0.443472676773387,0.128234134394159
"2007:distanceshort",-0.250181429324665,0.000840031457772424,-0.000589201836657231,0.0101603735601209,-0.00832324991892583,-0.00682469543937496,-0.00296594893174994,0.127550839272034,0.293562463309428,-0.25147086366867,0.000857976443617977,-0.000781096157419284,0.0104469016234441,-0.0083463338432891,-0.00684322668528176,-0.00278506637395454,0.128735132915951,0.294977013060109,-0.25155592047195,0.000857080017509882,-0.000740871636299646,0.0104471289454919,-0.00834269086137913,-0.0067867719642257,-0.00282196608492651,0.128551550249025,0.29509107528457,-0.250979538257766,0.000838221425881084,-0.000554416023861644,0.0102551825312618,-0.00821969142932562,-0.00661870184388452,-0.0030135309308795,0.127946137204746,0.294453894090687,-0.319122026084226,0.00112472868610161,-0.00105115096552338,0.0137656550124414,-0.0110155064518402,-0.00757717580458622,-0.00295959021694225,0.165086774939836,0.374854662376505,-0.251124405171218,0.000843436418035891,-0.00062600016611418,0.0103011371772644,-0.00826209129725908,-0.00668042787869393,-0.00294935490675377,0.128185500300492,0.29461482346612,-0.251533103585263,0.000850202113396175,-0.00074169965411797,0.010434413420716,-0.00829621421648677,-0.00677232315626598,-0.0027992660362441,0.128710802876042,0.295077759962781,-0.251673853406284,0.000847449119518525,-0.000662379128807709,0.0104054866399648,-0.00827765800373641,-0.00666770321611594,-0.00289827183395398,0.128538096201708,0.295247177972005,-0.251287499547125,0.000845218716275474,-0.000625910114175125,0.010346141145378,-0.00826549536757047,-0.0066712376876263,-0.00293098519050829,0.128185374496633,0.29479958412453,-0.251716716309302,0.000852632948180429,-0.000719805444004039,0.0104361154629291,-0.00832979024396283,-0.00677703064592435,-0.00283400759248428,0.128761274749051,0.295306032055515
"2008:(Intercept)",0.559238924754387,-0.0120195431666482,-0.109704743826321,-0.223637573037728,-0.200679767642223,-0.20297590350047,-0.214544275324384,-0.172772130114861,-0.250301942261218,0.559907548872454,-0.0120441522945782,-0.109687341131109,-0.223882037189858,-0.200845573637939,-0.202827092754396,-0.214624263225815,-0.172973636732326,-0.250887394188761,0.5593492541212,-0.0120205455908295,-0.109514414345792,-0.223895611250428,-0.200900340084182,-0.20273961500104,-0.214620864270363,-0.172600691839613,-0.250512942829418,0.560649063551486,-0.0120452228508965,-0.10997664206613,-0.224116860232784,-0.20119051489725,-0.203055845297082,-0.214989909175694,-0.173117113553653,-0.251335203552264,0.560039632120493,-0.0120260552273274,-0.109726624733355,-0.223846630848908,-0.200935150203997,-0.202925975723259,-0.214685548757118,-0.172986417520241,-0.251124405171331,0.700574658204435,-0.015216855287124,-0.139132338416111,-0.285197501570466,-0.256958739263606,-0.259308003799515,-0.274059165154745,-0.217244831767252,-0.309634720959569,0.560636697881556,-0.0120510284272066,-0.109950751315876,-0.22425175587525,-0.201203955256534,-0.202934269330667,-0.214988136835785,-0.17327022727861,-0.251265941678027,0.560669694133389,-0.0120402250049349,-0.109943793627598,-0.224232405342891,-0.201208413749894,-0.202865132824503,-0.21496593343291,-0.173285468106005,-0.251426792956522,0.560256213217158,-0.0120344774852152,-0.109833084608442,-0.224133312845101,-0.201151885770038,-0.202897678854058,-0.214912288927197,-0.173005625402513,-0.25108292341194,0.55984592716325,-0.0120274068757048,-0.109714569626622,-0.223935179855132,-0.20094148085422,-0.202867534376504,-0.214703534150392,-0.172916079512,-0.250866922230021
"2008:age_Dx",-0.0120279870557149,0.00202822532675037,-0.000705160203056126,0.00025608925283135,-0.00158366943966806,-0.00235359379784194,-0.000976387487612215,-0.000462490102653429,0.000824370234431959,-0.0120215888472797,0.00202721977558629,-0.000702892834707868,0.000264106282039624,-0.00157650470980239,-0.00238437188318052,-0.000976843738804013,-0.000477291364073032,0.000832734194881922,-0.0120062462814968,0.00202475848909232,-0.000701331957367826,0.000266635127399274,-0.00157382248549551,-0.00239249300654597,-0.000975739549894202,-0.000484382184623291,0.000833932972885032,-0.0120471883701974,0.00203131464691227,-0.000703113874102584,0.000277570694569562,-0.00158339861801489,-0.00245560898879906,-0.000979729255796634,-0.000488294322991211,0.000854935130000674,-0.0120248831124502,0.0020274580796143,-0.000701045006374942,0.000272038734897835,-0.00157700704830048,-0.00242403036511725,-0.000978683549216326,-0.000487058555217193,0.000843436418035284,-0.0152168552871171,0.00263653892381049,-0.000862358314448358,0.000277468266926299,-0.00204229818264088,-0.00310529089134926,-0.00125008016247953,-0.000643151865345683,0.00107816824346272,-0.0120550341543702,0.00203281278060777,-0.000702573741129644,0.000275768151192469,-0.00158150949011006,-0.00244056919516068,-0.000979508748095869,-0.000486563695893628,0.000848780102041997,-0.0120503796924121,0.00203223769463122,-0.000702393394181904,0.000278204772189113,-0.00158068402500372,-0.00245552367200662,-0.000980495408375613,-0.000491709608032954,0.000851949392114908,-0.0120401055247029,0.00203000974665728,-0.000702255091129336,0.000276105627645402,-0.00158010060996829,-0.00244360730545609,-0.000979138003901221,-0.000487152851742175,0.000850137923653656,-0.012024935290084,0.00202812092879373,-0.000702921130051348,0.000267689764138906,-0.00157754928855659,-0.00240287372663872,-0.00097797729842429,-0.000487145705061341,0.000835270416257665
"2008:sexM",-0.109741998243651,-0.000701622073835913,0.177686382203517,0.0200097723081739,0.0245666276194793,0.0296344491016671,0.0305990079386745,0.0119422807105894,-0.000477795585672822,-0.109625779251739,-0.000712154986342031,0.177770817034552,0.0198970832753192,0.0245751616975419,0.0298220815490055,0.0305903602495232,0.0118558007982227,-0.00060184895064155,-0.109548609498338,-0.000703039252192403,0.177520961161379,0.0199179568390237,0.0245445862866187,0.0296355573744769,0.030536906364274,0.0118889184599757,-0.000545402328719437,-0.109933244772725,-0.000708012563599071,0.178043533919546,0.0199737706143058,0.0246318296088103,0.029781657527674,0.0306237197710532,0.0119811892385606,-0.00048006859045388,-0.109612547739594,-0.000715882899787961,0.177809032358292,0.0198459146130401,0.0245794001457756,0.0298826412944118,0.0305753394434172,0.0119253253004502,-0.000626000166119665,-0.139132338416101,-0.000862358314448116,0.22481029036311,0.0248905661894546,0.03091390970302,0.0368869522326252,0.0377905218143876,0.0148202705579961,-0.0000139999062440457,-0.109916890840613,-0.000709610284468473,0.178129919903719,0.0199539941395197,0.0246357264644312,0.0298412212956531,0.0306445005875082,0.0119189915444696,-0.000563358900667429,-0.109951819883799,-0.000702968419534566,0.178121201666902,0.0199902198532496,0.0246409581980147,0.0297198342386422,0.0306279168420459,0.0119278573038014,-0.000524904735734445,-0.109842716693312,-0.00070252962910021,0.177919221375495,0.019976565657948,0.0246119007744608,0.0296938164639435,0.0306016765884925,0.0119502904923217,-0.000511346358181841,-0.109671875574144,-0.000711123592614476,0.177801587445431,0.0199129969032313,0.0245844079833948,0.0297908218089484,0.0305915997928142,0.0118854531925059,-0.000574948703315665
"2008:SES2",-0.223148440677624,0.000225548381343747,0.0199742550852675,0.402426832705835,0.202132337454695,0.202902985291029,0.20329491137034,0.0120232230871752,0.00988051003069078,-0.223945609896998,0.000284709827100887,0.0199554754905422,0.402636546981346,0.20217233855639,0.202904042602559,0.203345949076793,0.011987121587323,0.010343705078322,-0.223449855238525,0.000243620717606711,0.0199229982190626,0.402641353904882,0.20223729251546,0.202966700983519,0.20339060593161,0.0120113047946371,0.0100090783696746,-0.224252387747753,0.000280199828265703,0.0200207830698631,0.403137706695159,0.202484504668028,0.203219536282211,0.203658706279505,0.0120410622716542,0.0103722929108444,-0.223896517990016,0.000276610485906449,0.0199423772166171,0.402662887043708,0.202227930654654,0.202974107323475,0.203396113395714,0.0120268532244097,0.0103011371773716,-0.285197501570537,0.000277468266933033,0.0248905661894379,0.530682172712913,0.258609781299545,0.259503678269032,0.259981082005902,0.0150272822043441,0.0129743166047601,-0.223948566227,0.000252377029296931,0.0200032853862804,0.403150075922449,0.202510936553051,0.203253738059482,0.20367395821135,0.0120903596770092,0.0101469900994958,-0.224047540712205,0.000264166442843076,0.0199832792086472,0.403093546596322,0.202480943794914,0.203202983400414,0.203645036986288,0.0120498841806477,0.0102602569361137,-0.22385093239464,0.000252072376908775,0.0199816888403517,0.403028619390031,0.202457065823272,0.203188213221841,0.203617685350139,0.0120565166536049,0.0101247062779987,-0.22375804494523,0.000262298490803327,0.0199536014238877,0.402725231834733,0.202258951567798,0.202996850732838,0.203423063932979,0.0120186999416544,0.0101919207253136
"2008:SES3",-0.200860836171013,-0.00157005951207631,0.0245847823550591,0.202104651792451,0.404594982285802,0.206078129966365,0.205100794479808,0.00707604392310897,-0.00819753884079077,-0.200983110056621,-0.00156670277277911,0.0245851417694775,0.202187807625381,0.404809290232336,0.206215927693109,0.20519692077564,0.00706757245725673,-0.00819552229858568,-0.20068846073119,-0.00159427772079587,0.0245370983207249,0.202201276408405,0.404878043526327,0.206257617811661,0.20522876365908,0.00710309350515335,-0.00836088439039101,-0.201305115482727,-0.00157334695018485,0.0246403650503558,0.202484850000118,0.405389043591175,0.206567039114739,0.205504939991065,0.00715288553498733,-0.00815629636776495,-0.20088191052009,-0.00158358861262325,0.0245703898276602,0.202223475962506,0.404926025337894,0.206311355853567,0.20525059574283,0.00713704197065171,-0.00826209129707302,-0.256958739263849,-0.00204229818263155,0.030913909703033,0.258609781299635,0.521000720285274,0.263718596072162,0.26232094641258,0.00895901875893181,-0.0104561593369395,-0.20111591952026,-0.00158915121816451,0.0246322220054115,0.202476352794494,0.405384901473106,0.206586019842903,0.20551500102265,0.0071632233242989,-0.00829619618834669,-0.200914290520998,-0.00160921683483959,0.024617083445722,0.202465421280253,0.405382803982984,0.206583008761612,0.205508458902125,0.00721066767686215,-0.00840813729083277,-0.201052184272194,-0.00158861042894002,0.0246019677445141,0.202429697786431,0.405291568900053,0.206511975165296,0.205456148313276,0.00715546593685783,-0.00828709493712904,-0.200638308049849,-0.00160656591608391,0.0245766417335915,0.2022351695033,0.404964629401802,0.20633926549045,0.205282132647035,0.00713134549463072,-0.00842714423464824
"2008:SES4",-0.202217801064767,-0.00246059649055358,0.0296750744433133,0.202796313178371,0.206164839668015,0.541946549739729,0.207124617598812,0.0226077516465633,-0.00695380343654813,-0.202880175316707,-0.00241267143835643,0.0296718321623087,0.202922592879991,0.206224128798215,0.542209740450309,0.207204514417669,0.0226708935537845,-0.00666849669467257,-0.202796297023564,-0.00241886441934081,0.0296151632447201,0.202945911914969,0.206251195496007,0.542246555992786,0.207222063571347,0.0226846974764042,-0.0067147275593991,-0.203120866010156,-0.00243091346302759,0.0297069240489368,0.203205158379388,0.206550410703361,0.542883014648706,0.207517227219924,0.0227963711973612,-0.00665779293949391,-0.202898885063302,-0.00241908970987046,0.0296621245026273,0.202966270812265,0.206285579422563,0.5424150511682,0.207256890606782,0.022730241810508,-0.00668042787856613,-0.259308003799885,-0.00310529089134274,0.0368869522326448,0.259503678269332,0.263718596072424,0.650624143049915,0.264795966242849,0.0292556435661373,-0.00863545239881791,-0.202779136486657,-0.0024632630376197,0.029711569659041,0.203200178229629,0.206578945074834,0.542900598573418,0.207537353007967,0.0227811385454544,-0.00689706772529222,-0.20280935052733,-0.00245911805936118,0.029706888128423,0.203201637076569,0.20656400935689,0.542886528343492,0.207521451805685,0.0228201092568898,-0.00687614915157492,-0.202867871238627,-0.00244512616309454,0.029679674794865,0.203159359148073,0.206508205786798,0.542770454691578,0.207470171912288,0.0227738486314591,-0.00680022239204939,-0.202726498462922,-0.00243548554847175,0.0296707480616087,0.202977606230056,0.206311896838107,0.542378394936812,0.207281352075654,0.0227092379119299,-0.00678381683186779
"2008:SES5",-0.214174765525655,-0.00101009229192415,0.030589267721545,0.203243651518042,0.205127086887355,0.207160426981661,0.406485662589947,0.0227752053472803,-0.00330041817313001,-0.21462982698055,-0.000978432274233857,0.0305940600608628,0.203354727432967,0.205200055577663,0.207212433542058,0.406685266893677,0.0227197079440255,-0.0030992832166027,-0.214784817190216,-0.000958860806176269,0.0304899390907022,0.203383926549261,0.205196281331073,0.207167728412055,0.406678084409902,0.0226479100830793,-0.00297060598543868,-0.215178143610223,-0.000960007842325591,0.0306165784656377,0.203652407962722,0.205489555974768,0.207515898912241,0.407287624022664,0.0227347019230463,-0.00291558204641448,-0.214871348157497,-0.000958743961748596,0.0305395956709852,0.203401575987539,0.205228242054732,0.207239450888459,0.406775190768624,0.0226997048526755,-0.00294935490659116,-0.274059165154999,-0.00125008016247226,0.0377905218144225,0.259981082006037,0.262320946412632,0.264795966242648,0.51982270674588,0.0284020671584534,-0.0037290255062378,-0.214890245499066,-0.000987971910375071,0.030625612934824,0.203649311924941,0.205516225069368,0.207551593460267,0.407306549490437,0.0227657227173552,-0.0031320061989366,-0.214773943857688,-0.000998018908947197,0.0306153225475949,0.2036447117785,0.205513274366218,0.207521671308631,0.407266281881538,0.0227669661494711,-0.0031834314293572,-0.214871299929187,-0.000981169788318695,0.0305827500461794,0.203603227516973,0.205453557021913,0.207459846392503,0.407170905326125,0.022728816196354,-0.00307838683777725,-0.214792748531242,-0.000967096936079034,0.0305473805311249,0.203419479759234,0.205249487798741,0.20725250838553,0.406795697001596,0.0226942119875983,-0.00300851544875257
"2008:ruralY",-0.172637011501724,-0.000479085499184796,0.0119781229099674,0.0118676935181504,0.00695046918000351,0.0229954094566612,0.0228213724393234,0.442129497574262,0.127308878529011,-0.173208096345237,-0.000457141645149242,0.0118303498294849,0.0122152505004321,0.00705122370874414,0.0223892615205778,0.0226865209566745,0.442709782315357,0.127997995563878,-0.173021360858712,-0.000452860566455734,0.0118458621286929,0.0122345367230298,0.00708323134436532,0.0222728453998609,0.0226325959661194,0.44189392138805,0.127820195033701,-0.172989530251071,-0.000500058114996005,0.0119944668844696,0.0119422801403169,0.00716529328843585,0.0229334014492589,0.0227587248464801,0.443003672479241,0.127740963149446,-0.173406963048381,-0.000450852223087952,0.0118671150076978,0.0122873307438056,0.00711922017527911,0.0222909594610487,0.0226413612612313,0.442653215484884,0.128185500300519,-0.217244831767126,-0.000643151865344199,0.0148202705579886,0.0150272822041584,0.00895901875868653,0.0292556435659569,0.0284020671582623,0.55583192416682,0.160625345010601,-0.173375680149958,-0.000472809410585027,0.0118991382052118,0.0121497887788511,0.0071395110826724,0.0226095784536428,0.0227330249794198,0.443458067188704,0.128108411769616,-0.17350856554581,-0.000465315865353826,0.0118983834065365,0.0122237480603144,0.00716108462435376,0.0224746139486679,0.022695688033283,0.443544748085523,0.128252418032083,-0.173163663607013,-0.00047198338693565,0.0119294337077555,0.0121255557023404,0.00714666630795087,0.0225810986621645,0.0227019524575027,0.442815569062249,0.127915365230693,-0.173137362252325,-0.000467456069716747,0.0118620466534226,0.012199301577891,0.00709018649285004,0.0224232523226411,0.0226833188753877,0.44258563325976,0.127970441193131
"2008:distanceshort",-0.250626254208552,0.000858214342287481,-0.000502125727439507,0.0102825555207978,-0.00831426616673148,-0.00691491800818596,-0.00312871127273874,0.127449269316999,0.293988240927928,-0.251016492890628,0.000865881955985724,-0.000570312836592087,0.0104205104637036,-0.0082784568493714,-0.00700558698319824,-0.00310398729457496,0.127796224061273,0.294414602057351,-0.250669661482883,0.000860791978425034,-0.000578334955829381,0.0103825837057327,-0.00825246490048807,-0.00693314023846048,-0.00309305171935957,0.127485703432869,0.294011370604446,-0.251245760420869,0.000842406867721701,-0.000449915048390807,0.0102657439536254,-0.00822345087638052,-0.00663889619677503,-0.00304021272184798,0.127862141589816,0.294719472832796,-0.251105814879043,0.000844440166325897,-0.000541172983096069,0.0102951887058077,-0.00823994889893938,-0.00669195177971102,-0.00305580744712715,0.127814307508599,0.294614823466118,-0.309634720959448,0.00107816824346321,-0.0000139999062399206,0.0129743166046474,-0.010456159337131,-0.00863545239895232,-0.00372902550640516,0.16062534501057,0.365553397318121,-0.251399080662306,0.000861244727685261,-0.000526754601646529,0.0104344094377947,-0.0082381335815111,-0.0069254223559454,-0.00307026683487052,0.127991490749111,0.294878590705846,-0.251486112803504,0.000850046273319778,-0.000518456480935108,0.0103702871978041,-0.00823379719732428,-0.00676887220904544,-0.0030501101534408,0.128017585776034,0.295024623689964,-0.251130196484654,0.00085011219994861,-0.000512596430867842,0.0103307355112085,-0.00822969183026051,-0.00675234411508428,-0.00305458014857179,0.127764125432305,0.294592637405826,-0.251021513227558,0.000856658126898917,-0.000544984223575472,0.0103885191083517,-0.00825584715327379,-0.0069013552924945,-0.00308268698534089,0.127771909060032,0.294456711185215
"2009:(Intercept)",0.559975901031497,-0.0120534094814891,-0.110197288199963,-0.223738024370025,-0.20068953003907,-0.20307521542392,-0.214645518208287,-0.173026081099542,-0.250494302442755,0.560246622062691,-0.0120544623412078,-0.109649460228113,-0.223986874768474,-0.201011235168241,-0.2029901087168,-0.214842615838852,-0.173325708770093,-0.251050825965904,0.560129726894946,-0.0120433064996655,-0.109731241928297,-0.223889105552067,-0.201003107096021,-0.202782067725339,-0.214785193059155,-0.173132322242791,-0.251051211667967,0.560590820623363,-0.0120477397700661,-0.109864200217415,-0.223992945747125,-0.201155332549405,-0.202920657941718,-0.214922060953013,-0.173289168879784,-0.251375535280988,0.560607972157629,-0.0120381882614867,-0.109716635034939,-0.22406087460628,-0.201104570702378,-0.203101332681351,-0.214897346584312,-0.173266102102695,-0.251533103585372,0.560636697881564,-0.012055034154377,-0.109916890840626,-0.223948566226944,-0.20111591952003,-0.202779136486301,-0.214890245498819,-0.173375680150083,-0.251399080662423,0.709111293805178,-0.0152396000468853,-0.140441384189169,-0.301185756919905,-0.272783608037784,-0.275347596577327,-0.290364080330768,-0.212863651154217,-0.30030989197265,0.560947349613633,-0.0120538039076268,-0.10999705550619,-0.224019550221904,-0.201211350315783,-0.202691316650153,-0.214967338569653,-0.173541328401435,-0.251701535940239,0.560734452149897,-0.0120531378390524,-0.10998028336755,-0.22397695619202,-0.201150939785937,-0.202761383083252,-0.214916776056455,-0.17337883136083,-0.251480661164745,0.560345210474359,-0.0120423660392055,-0.109814369845266,-0.2239961103749,-0.201074194339529,-0.202965626321979,-0.21488133110313,-0.173265238173817,-0.251150551820289
"2009:age_Dx",-0.0120829854132092,0.00203435688987224,-0.000691798886782516,0.000297312018815837,-0.00157754576464719,-0.00232444847572333,-0.000961635813052311,-0.000473399977787589,0.000806891496297633,-0.01203756624678,0.00202881327670201,-0.000697919989339427,0.000281735351005205,-0.00157229964600137,-0.00236897075015675,-0.000972615036771511,-0.000479962587491774,0.00082687807813748,-0.0120331585494899,0.002029047435478,-0.00070137095432779,0.000276215501029282,-0.00157410604788184,-0.00238993518162868,-0.000977770847659926,-0.000492621937146247,0.000831487305184439,-0.012044732061398,0.00203199371620023,-0.000712322239104255,0.000245378039217083,-0.00159216515185204,-0.0024836290671416,-0.000990144268410652,-0.000472920497417539,0.000869642063390777,-0.0120331532379994,0.00202921046283694,-0.000705154677574024,0.000262647219472804,-0.00158051859107692,-0.0024360529257024,-0.000985106631240842,-0.00048275910248872,0.000850202113395588,-0.0120510284271996,0.00203281278060777,-0.000709610284468808,0.0002523770292903,-0.00158915121817385,-0.00246326303762662,-0.000987971910382892,-0.000472809410586302,0.000861244727684797,-0.0152396000468783,0.00261970812060495,-0.000805664294080836,0.000258819704213773,-0.00204112018919379,-0.00309814769098959,-0.00122834435900157,-0.000495729522128133,0.00114422908587532,-0.0120560260263785,0.00203421590384202,-0.000711920922749814,0.000247012926605528,-0.00159039330179816,-0.00248681229134589,-0.000994199937335754,-0.000472798739612313,0.00086972158490204,-0.0120534638302239,0.00203343245537868,-0.000710190672551299,0.000251626160271172,-0.00158901788889362,-0.0024694869304717,-0.000990442953832034,-0.000476048653523184,0.000863475411463297,-0.0120414371835248,0.00203081529385866,-0.000702759895424414,0.000272286730851116,-0.00157787767655863,-0.00240146681236473,-0.000979329296132314,-0.000490326373741662,0.000833767323597847
"2009:sexM",-0.110039243521248,-0.000700816131618151,0.17821309671995,0.0200066450016804,0.0245744040969749,0.029678645847356,0.0306290828194242,0.011914096787773,-0.000463391152689112,-0.109681099647356,-0.000711611696527018,0.177853818767766,0.0200509024724261,0.0246373246725458,0.0300014630530758,0.0306663071905373,0.0117700715715865,-0.000696866306256309,-0.109811483883723,-0.000704965183381812,0.177896761073746,0.0199767834556461,0.0246195264025502,0.0297550062274723,0.0306326436056407,0.0119097645049512,-0.000533058025195716,-0.109895346885544,-0.000707232485480348,0.178040221201675,0.020045441369116,0.0246398132895045,0.029820694811997,0.0306308584044968,0.0119249176372886,-0.000552960916419022,-0.109706082471524,-0.00071539461165844,0.177902798731447,0.0201082135816352,0.0246898166442056,0.0301211211836173,0.030700105523942,0.0118191013430576,-0.000741699654123365,-0.109950751315869,-0.000702573741129405,0.17812991990372,0.0200032853863013,0.0246322220054028,0.029711569659026,0.0306256129347917,0.0118991382052193,-0.000526754601650588,-0.14044138418916,-0.000805664294080488,0.224027848060783,0.0249186987773885,0.0306902976979064,0.0367500220836236,0.0375385883914421,0.0140440429384238,-0.000462433339444953,-0.110013307257863,-0.000702563369389631,0.178263281951157,0.0200146539701101,0.024676764457501,0.0297621196530802,0.030663667948384,0.011849949791189,-0.000569259835923683,-0.110005611135643,-0.000702986692364756,0.178198001985812,0.0200145415153878,0.0246574654164255,0.0297512265527652,0.0306515539379414,0.0119255660340344,-0.000529932894454754,-0.109806858518006,-0.00071139604606912,0.178002100065601,0.0200536938613102,0.0246560896391566,0.0299539574037049,0.0306774166742989,0.0118078182347933,-0.00064427026696199
"2009:SES2",-0.223077475781061,0.000227147004834851,0.0202400570252741,0.402481125907193,0.202174284233606,0.202938081145105,0.203326703896472,0.0116993225396605,0.00960810092771706,-0.224277372186835,0.000284675701862673,0.0198756735875061,0.403115315098236,0.202390175826276,0.203131364320978,0.203571260253518,0.0121952463852434,0.0105183802456394,-0.223625251335183,0.000245139648572163,0.0200846250878874,0.403011249434759,0.202445024039314,0.203163052135404,0.203594503042284,0.0118428282653762,0.00986668568251871,-0.224334917282734,0.000280703222696142,0.0199385316767975,0.403155295577184,0.202478946597091,0.203220223619339,0.20365559070945,0.0121964384317843,0.0105014372570845,-0.224202735477382,0.000277343492989779,0.0199149461455491,0.403073846485128,0.202425554055917,0.203184141601095,0.203599325670448,0.0121532199524992,0.0104344134208219,-0.224251755875323,0.000275768151199185,0.0199539941395041,0.403150075922452,0.202476352794407,0.203200178229332,0.203649311924807,0.0121497887790356,0.0104344094379062,-0.301185756919963,0.000258819704220395,0.0249186987773687,0.525582274501248,0.274661427283499,0.275591004524418,0.276051706753251,0.0150101302999526,0.0128586450814214,-0.224219080398077,0.000265289691422283,0.0199922366315865,0.403305533125595,0.202586371195936,0.203304493401901,0.203751437344738,0.0120922356915871,0.0103251563166082,-0.223929570442176,0.000253506091790919,0.0200817538331815,0.403184472792527,0.202545179074022,0.20327035290396,0.203703092123415,0.0119585970405474,0.0100530880367632,-0.224000624148747,0.000263139158673079,0.0199927219613656,0.403118424660262,0.202454233868477,0.203193393932157,0.203619720687689,0.012032165542922,0.0102131796581888
